CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82657M105,SGHT,SIGHT SCIENCES INC,212658,-80700,1.15M,-437.39K,-27.5%,<.01%
292554102,ECPG,ENCORE CAP GROUP INC,16000,-4700,1.49M,-438.46K,-22.7%,<.01%
235825205,DAN,DANA INC,388944,-16156,10.58M,-439.6K,-4%,0.01%
05577W200,DOO,BRP INC,9254,-7246,564.68K,-442.15K,-43.9%,<.01%
47012E403,JAKK,JAKKS PAC INC,103218,-19100,2.4M,-444.65K,-15.6%,<.01%
00215F107,ATNI,ATN INTL INC,320932,-16803,8.5M,-445.11K,-5%,0.01%
G2545C104,CBIO,CRESCENT BIOPHARMA INC.,0,-24262,0,-445.69K,CLOSE,0%
36257Y109,GOTU,GAOTU TECHEDU INC,2061978,-268662,3.42M,-445.98K,-11.5%,<.01%
397624206,GEFB,GREIF INC,21400,-4800,2M,-448.99K,-18.3%,<.01%
496719105,KINS,KINGSTONE COS INC,369889,-23600,7.04M,-449.11K,-6%,<.01%
10949T109,BRSP,BRIGHTSPIRE CAPITAL INC,210700,-82600,1.15M,-450.17K,-28.2%,<.01%
33740F888,UCON,FIRST TR EXCHNG TRADED FD VI,0,-18200,0,-450.81K,CLOSE,0%
25525P107,DHC,DIVERSIFIED HEALTHCARE TR,266503,-48497,2.48M,-451.02K,-15.4%,<.01%
464287663,IUSV,ISHARES TR,24500,-4100,2.7M,-451.62K,-14.3%,<.01%
676118201,OMEX,ODYSSEY MARINE EXPL INC,0,-541721,0,-451.8K,CLOSE,0%
07272M107,BCML,BAYCOM CORP,40300,-13800,1.33M,-454.02K,-25.5%,<.01%
29249E109,ACT,ENACT HLDGS INC,0,-11200,0,-457.07K,CLOSE,0%
54948X109,LUCD,LUCID DIAGNOSTICS INC,71300,-428361,76.29K,-458.35K,-85.7%,<.01%
55279B301,LITS,LITE STRATEGY INC,1247350,-497350,1.15M,-458.76K,-28.5%,<.01%
49456W105,KLC,KINDERCARE LEARNING COMPANIE,0,-208528,0,-458.76K,CLOSE,0%
404251100,HNI,HNI CORP,0,-13800,0,-460.78K,CLOSE,0%
87266M107,TRTX,TPG RE FIN TR INC,130205,-55300,1.09M,-462.86K,-29.8%,<.01%
285233102,ELSE,ELECTRO-SENSORS INC,13200,-60700,101.11K,-464.96K,-82.1%,<.01%
75960P104,RELY,REMITLY GLOBAL INC,0,-30000,0,-470.1K,CLOSE,0%
35922N100,FVR,FRONTVIEW REIT INC,0,-30400,0,-470.29K,CLOSE,0%
578784100,MAZE,MAZE THERAPEUTICS INC,0,-15800,0,-471.63K,CLOSE,0%
464288885,EFG,ISHARES TR,1900,-3800,236.4K,-472.8K,-66.7%,<.01%
26923N835,TSLT,ETF OPPORTUNITIES TRUST,0,-27800,0,-472.88K,CLOSE,0%
649604840,ADAM,ADAMAS TRUST INC.,0,-64750,0,-476.56K,CLOSE,0%
502160104,LXU,LSB INDS INC,1748406,-44100,18.9M,-476.72K,-2.5%,0.03%
74766Q101,QTRX,QUANTERIX CORP,0,-136207,0,-479.45K,CLOSE,0%
568427108,MPX,MARINE PRODS CORP,0,-66002,0,-479.83K,CLOSE,0%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,0,-10800,0,-480.06K,CLOSE,0%
76200L309,RZLT,REZOLUTE INC,0,-157711,0,-481.02K,CLOSE,0%
G9470A102,VTEX,VTEX,593500,-120400,2.37M,-481.6K,-16.9%,<.01%
88636X856,CONY,TIDAL TRUST II,0,-18300,0,-482.02K,CLOSE,0%
464288273,SCZ,ISHARES TR,68600,-5867,5.64M,-482.68K,-7.9%,<.01%
015658107,ASTL,ALGOMA STL GROUP INC,0,-117276,0,-484.35K,CLOSE,0%
363225202,GALT,GALECTIN THERAPEUTICS INC,43343,-104557,201.11K,-485.15K,-70.7%,<.01%
03589W102,ANNX,ANNEXON INC,459000,-85300,2.62M,-487.06K,-15.7%,<.01%
19243B102,CGTX,COGNITION THERAPEUTICS INC,693288,-423848,797.28K,-487.43K,-37.9%,<.01%
28225C806,EGAN,EGAIN CORP,760999,-77426,4.79M,-487.78K,-9.2%,<.01%
G5331N101,KYIV,KYIVSTAR GROUP LTD,50800,-30200,821.44K,-488.33K,-37.3%,<.01%
816212302,RNAC,CARTESIAN THERAPEUTICS INC,20300,-47000,211.53K,-489.74K,-69.8%,<.01%
67018T105,NUS,NU SKIN ENTERPRISES INC,1607692,-92804,8.49M,-490.01K,-5.5%,0.01%
88675P103,TYGO,TIGO ENERGY INC,1084700,-214177,2.53M,-499.03K,-16.5%,<.01%
709789101,PEBO,PEOPLES BANCORP INC,0,-15311,0,-503.27K,CLOSE,0%
666762109,NRIM,NORTHRIM BANCORP INC,0,-22000,0,-503.36K,CLOSE,0%
05280R100,AUTL,AUTOLUS THERAPEUTICS LTD,1984700,-314799,3.18M,-503.68K,-13.7%,<.01%
803866300,SSL,SASOL LTD,298700,-51800,2.93M,-508.68K,-14.8%,<.01%
64130M209,NMTC,NEUROONE MED TECHNOLOGIES CO,0,-655446,0,-508.95K,CLOSE,0%
02913V103,APEI,AMERICAN PUB ED INC,910620,-9600,48.9M,-515.52K,-1%,0.07%
629209305,NMIH,NMI HLDGS INC,0,-13753,0,-515.87K,CLOSE,0%
583543301,SLNH,SOLUNA HOLDINGS INC,452600,-382677,611.01K,-516.61K,-45.8%,<.01%
G32089107,ETOR,ETORO GROUP LTD,279850,-13100,11.05M,-517.06K,-4.5%,0.02%
01626L204,ALGS,ALIGOS THERAPEUTICS INC,10800,-89650,62.32K,-517.28K,-89.2%,<.01%
75508B104,RYAM,RAYONIER ADVANCED MATLS INC,1559314,-66000,12.26M,-518.76K,-4.1%,0.02%
97717Y691,WCLD,WISDOMTREE TR,0,-19000,0,-519.08K,CLOSE,0%
67421J207,OTLY,OATLY GROUP AB,0,-51513,0,-522.34K,CLOSE,0%
294375209,EPSN,EPSILON ENERGY LTD,138279,-96621,748.09K,-522.72K,-41.1%,<.01%
L0415A103,AUNA,AUNA S A,566100,-102357,2.9M,-525.09K,-15.3%,<.01%
46655E100,DC,DAKOTA GOLD CORP,477888,-124001,2.04M,-528.24K,-20.6%,<.01%
G21810109,CLVT,CLARIVATE PLC,213300,-244614,460.73K,-528.37K,-53.4%,<.01%
46432F834,IXUS,ISHARES TR,0,-6100,0,-528.5K,CLOSE,0%
G01125106,AFYA,AFYA LTD,343300,-35700,5.09M,-529.79K,-9.4%,<.01%
74349Y571,ETHT,PROSHARES TR,0,-35420,0,-530.59K,CLOSE,0%
Y2066G104,DSX,DIANA SHIPPING INC,2730680,-253533,5.73M,-532.42K,-8.5%,<.01%
253798102,DGII,DIGI INTL INC,92984,-7109,6.97M,-532.82K,-7.1%,<.01%
84833T103,SPRO,SPERO THERAPEUTICS INC,947904,-241331,2.09M,-533.34K,-20.3%,<.01%
53656G191,XXRP,LISTED FDS TR,0,-140100,0,-537.98K,CLOSE,0%
00508Y102,AYI,ACUITY INC,0,-1940,0,-543.63K,CLOSE,0%
47759T100,JKS,JINKOSOLAR HLDG CO LTD,49800,-32400,836.64K,-544.32K,-39.4%,<.01%
88636W221,MSTX,TIDAL TRUST II,0,-28000,0,-547.4K,CLOSE,0%
479167108,JOUT,JOHNSON OUTDOORS INC,66900,-11900,3.08M,-547.88K,-15.1%,<.01%
G0567U127,ARQQ,ARQIT QUANTUM INC,0,-41400,0,-548.55K,CLOSE,0%
29479A108,ERAS,ERASCA INC,1368918,-29951,25.08M,-548.7K,-2.1%,0.03%
46654Q609,JGRO,J P MORGAN EXCHANGE TRADED F,0,-6500,0,-549.38K,CLOSE,0%
563571405,MTW,MANITOWOC CO INC,0,-47244,0,-550.39K,CLOSE,0%
65341D102,NXRT,NEXPOINT RESIDENTIAL TR INC,110814,-19791,3.09M,-552.56K,-15.2%,<.01%
451051106,IBTA,IBOTTA INC,223083,-16217,7.62M,-553.97K,-6.8%,0.01%
14167R100,CCLD,CARECLOUD INC,210600,-261700,446.47K,-554.8K,-55.4%,<.01%
921908844,VIG,VANGUARD SPECIALIZED FUNDS,7352,-2348,1.74M,-555.58K,-24.2%,<.01%
46641Q332,JEPI,J P MORGAN EXCHANGE TRADED F,0,-9835,0,-557.45K,CLOSE,0%
806037107,SCSC,SCANSOURCE INC,10375,-10735,540.43K,-559.19K,-50.9%,<.01%
92204A603,VIS,VANGUARD WORLD FD,5160,-1560,1.86M,-562.19K,-23.2%,<.01%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,902127,-64400,7.88M,-562.86K,-6.7%,0.01%
21871X109,CRBG,COREBRIDGE FINL INC,0,-23700,0,-565.48K,CLOSE,0%
38747R710,PTIR,GRANITESHARES ETF TR,0,-34800,0,-569.68K,CLOSE,0%
911922102,USLM,UNITED STS LIME & MINERALS I,609011,-5452,63.75M,-570.66K,-0.9%,0.09%
917488108,UTMD,UTAH MED PRODS INC,175814,-8300,12.13M,-572.53K,-4.5%,0.02%
763165107,RELL,RICHARDSON ELECTRS LTD,313177,-30300,5.95M,-576K,-8.8%,<.01%
52187K200,CYPH,CYPHERPUNK TECHNOLOGIES INC,0,-725120,0,-576.18K,CLOSE,0%
855919106,STRZ,STARZ ENTERTAINMENT CORP.,0,-50200,0,-577.3K,CLOSE,0%
09354A100,BLNK,BLINK CHARGING CO,597584,-904016,382.33K,-578.39K,-60.2%,<.01%
Y73760400,SHIP,SEANERGY MARITIME HLDGS CORP,609100,-43200,8.18M,-580.18K,-6.6%,0.01%
03209R103,AMPH,AMPHASTAR PHARMACEUTICALS IN,525100,-28800,10.6M,-581.18K,-5.2%,0.01%
14021L109,CGDG,CAPITAL GROUP DIVIDEND GROWE,0,-16200,0,-581.58K,CLOSE,0%
75901B107,RGNX,REGENXBIO INC,256686,-48600,3.08M,-582.23K,-15.9%,<.01%
64107A105,NPWR,NET POWER INC,354206,-349594,591.52K,-583.82K,-49.7%,<.01%
29444U700,EQIX,EQUINIX INC,0,-600,0,-588.14K,CLOSE,0%
92204A306,VDE,VANGUARD WORLD FD,0,-3400,0,-588.34K,CLOSE,0%
46641Q225,BBCA,J P MORGAN EXCHANGE TRADED F,0,-6400,0,-601.98K,CLOSE,0%
001228501,MITT,TPG MTG INVTS TR INC,229946,-76050,1.82M,-602.32K,-24.9%,<.01%
59540G107,MPB,MID PENN BANCORP INC,0,-18731,0,-602.39K,CLOSE,0%
76155X100,RVMD,REVOLUTION MEDICINES INC,0,-6200,0,-602.95K,CLOSE,0%
808524508,SCHM,SCHWAB STRATEGIC TR,0,-19500,0,-603.72K,CLOSE,0%
808524409,SCHV,SCHWAB STRATEGIC TR,0,-19800,0,-603.9K,CLOSE,0%
12468P104,AI,C3 AI INC,44400,-66500,403.6K,-604.49K,-60%,<.01%
G72245122,PRE,PRENETICS GLOBAL LTD,0,-31322,0,-605.14K,CLOSE,0%
91851C201,EGY,VAALCO ENERGY INC,1181526,-119500,6M,-607.06K,-9.2%,<.01%
682310875,ONCY,ONCOLYTICS BIOTECH INC,0,-715838,0,-607.6K,CLOSE,0%
482738101,KVHI,KVH INDS INC,284115,-61400,2.82M,-608.47K,-17.8%,<.01%
566324109,MMI,MARCUS & MILLICHAP INC,200173,-19527,6.24M,-608.66K,-8.9%,<.01%
535219109,LIND,LINDBLAD EXPEDITIONS HLDGS I,8898,-21600,251.28K,-609.99K,-70.8%,<.01%
Y81669106,GASS,STEALTHGAS INC,1955231,-77400,15.45M,-611.46K,-3.8%,0.02%
85916J409,STXS,STEREOTAXIS INC,15400,-357200,26.49K,-614.38K,-95.9%,<.01%
682406103,OLP,ONE LIBERTY PPTYS INC,489478,-25273,11.95M,-617.17K,-4.9%,0.02%
257701201,DGICA,DONEGAL GROUP INC,359911,-32800,6.79M,-618.61K,-8.4%,<.01%
974250102,WINA,WINMARK CORP,204412,-1463,86.48M,-618.97K,-0.7%,0.12%
520776105,DSGR,DISTRIBUTION SOLUTIONS GRP I,12400,-22700,339.14K,-620.85K,-64.7%,<.01%
04965B100,ATOM,ATOMERA INC,0,-163066,0,-621.28K,CLOSE,0%
09227Q100,BLKB,BLACKBAUD INC,13997,-21000,414.59K,-622.02K,-60%,<.01%
155923105,CTRI,CENTURI HOLDINGS INC,913700,-20600,27.63M,-622.94K,-2.2%,0.04%
858586100,SCL,STEPAN CO,0,-12512,0,-625.35K,CLOSE,0%
218683100,CMT,CORE MOLDING TECHNOLOGIES IN,461947,-26500,10.9M,-625.4K,-5.4%,0.02%
811707801,SBCF,SEACOAST BKG CORP FLA,25905,-18900,861.34K,-628.42K,-42.2%,<.01%
498894104,KNF,KNIFE RIVER CORP,0,-7700,0,-628.71K,CLOSE,0%
46434V738,IEUR,ISHARES TR,0,-9000,0,-632.43K,CLOSE,0%
904767803,UL,UNILEVER PLC,1167336,-10600,70.18M,-637.27K,-0.9%,0.1%
00214Q401,ARKW,ARK ETF TR,0,-5300,0,-639.23K,CLOSE,0%
74347G184,BITI,PROSHARES TR,0,-24000,0,-639.84K,CLOSE,0%
23130Q107,CURI,CURIOSITYSTREAM INC,1528000,-240800,4.06M,-640.53K,-13.6%,<.01%
25434V609,DFAT,DIMENSIONAL ETF TRUST,8705,-9195,608.48K,-642.73K,-51.4%,<.01%
97717W307,DLN,WISDOMTREE TR,0,-7200,0,-643.18K,CLOSE,0%
55262C100,MBI,MBIA INC,310892,-99000,2.03M,-645.48K,-24.2%,<.01%
61774R841,EVTR,MORGAN STANLEY ETF TRUST,16500,-12800,836.72K,-649.09K,-43.7%,<.01%
Y1771G102,CMRE,COSTAMARE INC,965225,-46507,13.53M,-652.03K,-4.6%,0.02%
36116M106,FF,FUTUREFUEL CORP,1433400,-144300,6.48M,-652.24K,-9.1%,<.01%
16208T102,CLDT,CHATHAM LODGING TR,869775,-49300,11.51M,-652.24K,-5.4%,0.02%
M7518J104,ODD,ODDITY TECH LTD,0,-48800,0,-652.94K,CLOSE,0%
749552105,RFIL,RF INDS LTD,463817,-30847,9.84M,-654.26K,-6.2%,0.01%
307675108,FARM,FARMER BROS CO,0,-515577,0,-654.78K,CLOSE,0%
043113208,ARTNA,ARTESIAN RES CORP,301156,-19300,10.24M,-656.01K,-6%,0.01%
46434G848,PICK,ISHARES INC,15400,-11300,895.51K,-657.1K,-42.3%,<.01%
10501L106,BWAY,BRAINSWAY LTD,475920,-42500,7.38M,-659.17K,-8.2%,0.01%
128058302,LSTA,LISATA THERAPEUTICS INC,0,-131715,0,-659.89K,CLOSE,0%
894650100,TG,TREDEGAR CORP,112300,-83100,893.91K,-661.48K,-42.5%,<.01%
69374H881,COWZ,PACER FDS TR,0,-10600,0,-663.14K,CLOSE,0%
70805E109,PNTG,PENNANT GROUP INC,48191,-17995,1.78M,-664.92K,-27.2%,<.01%
00183L201,ANGI,ANGI INC,0,-97126,0,-665.31K,CLOSE,0%
29460X109,EQBK,EQUITY BANCSHARES INC,0,-15000,0,-666.15K,CLOSE,0%
296006109,ERO,ERO COPPER CORP,395876,-25000,10.59M,-668.75K,-5.9%,0.01%
464287788,IYF,ISHARES TR,0,-5700,0,-670.66K,CLOSE,0%
42328H109,HLIO,HELIOS TECHNOLOGIES INC,0,-10400,0,-672.98K,CLOSE,0%
359523107,FTEK,FUEL TECH INC,1102406,-305400,2.44M,-674.93K,-21.7%,<.01%
204429104,CCU,COMPANIA CERVECERIAS UNIDAS,252665,-60587,2.83M,-678.57K,-19.3%,<.01%
86614G101,SMC,SUMMIT MIDSTREAM CORPORATION,0,-22476,0,-679.67K,CLOSE,0%
25434V807,DFIV,DIMENSIONAL ETF TRUST,0,-12900,0,-680.86K,CLOSE,0%
466032109,JJSF,J & J SNACK FOODS CORP,0,-8656,0,-686.16K,CLOSE,0%
696389402,PALI,PALISADE BIO INC,1124800,-329600,2.35M,-688.86K,-22.7%,<.01%
39304D102,GDOT,GREEN DOT CORP,0,-61400,0,-688.91K,CLOSE,0%
023139884,OSG,OCTAVE SPECIALTY GROUP INC,117200,-110526,731.33K,-689.68K,-48.5%,<.01%
92865J729,XRPT,VOLATILITY SHS TR,0,-17195,0,-692.16K,CLOSE,0%
78781J109,SAIL,SAILPOINT INC,346400,-47400,5.07M,-693.94K,-12%,<.01%
90291C201,USAU,U S GOLD CORP,0,-45697,0,-694.14K,CLOSE,0%
60784B101,MDV,MODIV INDUSTRIAL INC,35800,-39900,622.92K,-694.26K,-52.7%,<.01%
00972D105,AKBA,AKEBIA THREAPEUTICS INC,1223963,-609165,1.4M,-694.45K,-33.2%,<.01%
92189F411,BIZD,VANECK ETF TRUST,0,-54400,0,-696.32K,CLOSE,0%
87876P201,TGEN,TECOGEN INC NEW,0,-272300,0,-697.09K,CLOSE,0%
711040105,PFIS,PEOPLES FINL SVCS CORP,5879,-10648,390.19K,-706.71K,-64.4%,<.01%
296650104,ESP,ESPEY MFG & ELECTRS CORP,92712,-10500,6.24M,-707.17K,-10.2%,<.01%
03211Q200,AMPG,AMPLITECH GROUP INC,0,-372600,0,-707.94K,CLOSE,0%
59124U605,MTA,METALLA RTY & STREAMING LTD,358919,-93029,2.73M,-707.95K,-20.6%,<.01%
014442107,ALEC,ALECTOR INC,935166,-352525,1.88M,-708.58K,-27.4%,<.01%
921910840,MGV,VANGUARD WORLD FD,9200,-4400,1.5M,-719.18K,-32.4%,<.01%
38149E101,GLDG,GOLDMINING INC,3099626,-795235,2.81M,-721.28K,-20.4%,<.01%
00289Y206,ABEO,ABEONA THERAPEUTICS INC,0,-161082,0,-721.65K,CLOSE,0%
85571B105,STWD,STARWOOD PPTY TR INC,574684,-44100,9.41M,-722.36K,-7.1%,0.01%
64135M105,NGNE,NEUROGENE INC,20405,-22995,641.74K,-723.19K,-53%,<.01%
501044101,KR,KROGER CO,0,-10000,0,-723.6K,CLOSE,0%
28176E108,EW,EDWARDS LIFESCIENCES CORP,21000,-8000,1.9M,-723.68K,-27.6%,<.01%
320817109,FRME,FIRST MERCHANTS CORP,0,-18788,0,-727.66K,CLOSE,0%
69318J100,CNXN,PC CONNECTION INC,48000,-10000,3.5M,-729.9K,-17.2%,<.01%
33939L407,GUNR,FLEXSHARES TR,0,-13278,0,-732.41K,CLOSE,0%
20451Q104,CODI,COMPASS DIVERSIFIED,0,-93607,0,-735.75K,CLOSE,0%
234264109,DAKT,DAKTRONICS INC,785161,-37693,15.36M,-737.28K,-4.6%,0.02%
84470P109,SBSI,SOUTHSIDE BANCSHARES INC,419146,-21000,14.75M,-738.99K,-4.8%,0.02%
719405102,PLAB,PHOTRONICS INC,0,-18302,0,-739.58K,CLOSE,0%
373865104,GABC,GERMAN AMERN BANCORP INC,93649,-15600,4.44M,-740.38K,-14.3%,<.01%
22717L101,CRON,CRONOS GROUP INC,1742149,-267400,4.84M,-743.37K,-13.3%,<.01%
700215304,TRAK,REPOSITRAK INC,161063,-82900,1.45M,-746.1K,-34%,<.01%
871565107,ACNT,ASCENT INDUSTRIES CO,279202,-49798,4.2M,-748.46K,-15.1%,<.01%
